"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","GDP","TOT","USD_CAP","A","2002",30963.222007,
"CAN","GDP","TOT","USD_CAP","A","2003",32350.070882,
"CAN","GDP","TOT","USD_CAP","A","2004",33925.89256,
"CAN","GDP","TOT","USD_CAP","A","2005",36327.662059,
"CAN","GDP","TOT","USD_CAP","A","2006",38120.176792,
"CAN","GDP","TOT","USD_CAP","A","2007",39575.324973,
"CAN","GDP","TOT","USD_CAP","A","2008",40376.330167,
"CAN","GDP","TOT","USD_CAP","A","2009",38865.406022,
"CAN","GDP","TOT","USD_CAP","A","2010",40099.497886,
"CAN","GDP","TOT","USD_CAP","A","2011",41666.718851,
"CAN","GDP","TOT","USD_CAP","A","2012",42290.879082,
"CAN","GDP","TOT","USD_CAP","A","2013",44298.514462,
"CAN","GDP","TOT","USD_CAP","A","2014",45753.782936,
"CAN","GDP","TOT","USD_CAP","A","2015",44670.054374,
"CAN","GDP","TOT","USD_CAP","A","2016",46472.368771,
"CAN","GDP","TOT","USD_CAP","A","2017",48317.191163,
"CAN","GDP","TOT","USD_CAP","A","2018",49992.811418,
"CAN","GDP","TOT","USD_CAP","A","2019",50522.150242,
"CAN","GDP","TOT","USD_CAP","A","2020",48380.520976,
"CAN","GDP","TOT","USD_CAP","A","2021",55634.07018,
"CAN","GDP","TOT","USD_CAP","A","2022",61380.597982,
"CZE","GDP","TOT","MLN_USD","A","1990",131400.316,"E"
"CZE","GDP","TOT","MLN_USD","A","1991",120065.765,"E"
"CZE","GDP","TOT","MLN_USD","A","1992",122179.913,"E"
"CZE","GDP","TOT","MLN_USD","A","1993",125153.419,"E"
"CZE","GDP","TOT","MLN_USD","A","1994",131544.827,"E"
"CZE","GDP","TOT","MLN_USD","A","1995",143033.992,
"CZE","GDP","TOT","MLN_USD","A","1996",151475.232,
"CZE","GDP","TOT","MLN_USD","A","1997",152727.012,
"CZE","GDP","TOT","MLN_USD","A","1998",154185.181,
"CZE","GDP","TOT","MLN_USD","A","1999",158333.514,
"CZE","GDP","TOT","MLN_USD","A","2000",166517.019,
"CZE","GDP","TOT","MLN_USD","A","2001",180080.574,
"CZE","GDP","TOT","MLN_USD","A","2002",186119.946,
"CZE","GDP","TOT","MLN_USD","A","2003",199182.067,
"CZE","GDP","TOT","MLN_USD","A","2004",213452.586,
"CZE","GDP","TOT","MLN_USD","A","2005",225620.781,
"CZE","GDP","TOT","MLN_USD","A","2006",244951,
"CZE","GDP","TOT","MLN_USD","A","2007",270739.151,
"CZE","GDP","TOT","MLN_USD","A","2008",290503.947,
"CZE","GDP","TOT","MLN_USD","A","2009",289930.922,
"CZE","GDP","TOT","MLN_USD","A","2010",291996.64,
"CZE","GDP","TOT","MLN_USD","A","2011",304400.914,
"CZE","GDP","TOT","MLN_USD","A","2012",307490.199,
"CZE","GDP","TOT","MLN_USD","A","2013",324029.978,
"CZE","GDP","TOT","MLN_USD","A","2014",342099.837,
"CZE","GDP","TOT","MLN_USD","A","2015",357503.881,
"CZE","GDP","TOT","MLN_USD","A","2016",381420.335,
"CZE","GDP","TOT","MLN_USD","A","2017",411327.86,
"CZE","GDP","TOT","MLN_USD","A","2018",437355.916,
"CZE","GDP","TOT","MLN_USD","A","2019",478737.95,
"CZE","GDP","TOT","MLN_USD","A","2020",469877.742,
"CZE","GDP","TOT","MLN_USD","A","2021",508670.374,
"CZE","GDP","TOT","MLN_USD","A","2022",551699.16,
"CZE","GDP","TOT","USD_CAP","A","1990",12680.074548,"E"
"CZE","GDP","TOT","USD_CAP","A","1991",11647.052907,"E"
"CZE","GDP","TOT","USD_CAP","A","1992",11841.655206,"E"
"CZE","GDP","TOT","USD_CAP","A","1993",12114.817544,"E"
"CZE","GDP","TOT","USD_CAP","A","1994",12726.660741,"E"
"CZE","GDP","TOT","USD_CAP","A","1995",13845.448493,
"CZE","GDP","TOT","USD_CAP","A","1996",14684.444814,
"CZE","GDP","TOT","USD_CAP","A","1997",14822.62404,
"CZE","GDP","TOT","USD_CAP","A","1998",14976.788177,
"CZE","GDP","TOT","USD_CAP","A","1999",15397.922823,
"CZE","GDP","TOT","USD_CAP","A","2000",16209.975231,
"CZE","GDP","TOT","USD_CAP","A","2001",17613.183924,
"CZE","GDP","TOT","USD_CAP","A","2002",18245.669005,
"CZE","GDP","TOT","USD_CAP","A","2003",19524.493353,
"CZE","GDP","TOT","USD_CAP","A","2004",20912.530266,
"CZE","GDP","TOT","USD_CAP","A","2005",22045.99888,
"CZE","GDP","TOT","USD_CAP","A","2006",23858.911618,
"CZE","GDP","TOT","USD_CAP","A","2007",26227.579948,
"CZE","GDP","TOT","USD_CAP","A","2008",27853.549898,
"CZE","GDP","TOT","USD_CAP","A","2009",27634.86089,
"CZE","GDP","TOT","USD_CAP","A","2010",27763.600068,
"CZE","GDP","TOT","USD_CAP","A","2011",28999.754757,
"CZE","GDP","TOT","USD_CAP","A","2012",29258.904853,
"CZE","GDP","TOT","USD_CAP","A","2013",30828.526409,
"CZE","GDP","TOT","USD_CAP","A","2014",32504.217576,
"CZE","GDP","TOT","USD_CAP","A","2015",33909.309243,
"CZE","GDP","TOT","USD_CAP","A","2016",36101.285601,
"CZE","GDP","TOT","USD_CAP","A","2017",38842.896268,
"CZE","GDP","TOT","USD_CAP","A","2018",41157.370409,
"CZE","GDP","TOT","USD_CAP","A","2019",44870.504406,
"CZE","GDP","TOT","USD_CAP","A","2020",43913.171567,
"CZE","GDP","TOT","USD_CAP","A","2021",47551.224006,
"CZE","GDP","TOT","USD_CAP","A","2022",51619.042127,
"DNK","GDP","TOT","MLN_USD","A","1966",16625.045,
"DNK","GDP","TOT","MLN_USD","A","1967",17777.523,
"DNK","GDP","TOT","MLN_USD","A","1968",19448.084,
"DNK","GDP","TOT","MLN_USD","A","1969",21893.14,
"DNK","GDP","TOT","MLN_USD","A","1970",20964.245,
"DNK","GDP","TOT","MLN_USD","A","1971",22688.868,
"DNK","GDP","TOT","MLN_USD","A","1972",24599.723,
"DNK","GDP","TOT","MLN_USD","A","1973",27009.786,
"DNK","GDP","TOT","MLN_USD","A","1974",29109.878,
"DNK","GDP","TOT","MLN_USD","A","1975",31342.91,
"DNK","GDP","TOT","MLN_USD","A","1976",35026.97,
"DNK","GDP","TOT","MLN_USD","A","1977",37899.135,
"DNK","GDP","TOT","MLN_USD","A","1978",41467.995,
"DNK","GDP","TOT","MLN_USD","A","1979",46645.968,
"DNK","GDP","TOT","MLN_USD","A","1980",50613.89,
"DNK","GDP","TOT","MLN_USD","A","1981",55033.996,
"DNK","GDP","TOT","MLN_USD","A","1982",60587.192,
"DNK","GDP","TOT","MLN_USD","A","1983",64594.756,
"DNK","GDP","TOT","MLN_USD","A","1984",69713.338,
"DNK","GDP","TOT","MLN_USD","A","1985",74797.404,
"DNK","GDP","TOT","MLN_USD","A","1986",80045.822,
"DNK","GDP","TOT","MLN_USD","A","1987",82233.765,
"DNK","GDP","TOT","MLN_USD","A","1988",85122.916,
"DNK","GDP","TOT","MLN_USD","A","1989",89030.764,
"DNK","GDP","TOT","MLN_USD","A","1990",93726.066,
"DNK","GDP","TOT","MLN_USD","A","1991",98246.028,
"DNK","GDP","TOT","MLN_USD","A","1992",102451.467,
"DNK","GDP","TOT","MLN_USD","A","1993",104891.122,
"DNK","GDP","TOT","MLN_USD","A","1994",112843.713,
"DNK","GDP","TOT","MLN_USD","A","1995",118698.013,
"DNK","GDP","TOT","MLN_USD","A","1996",124908.903,
"DNK","GDP","TOT","MLN_USD","A","1997",131722.042,
"DNK","GDP","TOT","MLN_USD","A","1998",136922.456,
"DNK","GDP","TOT","MLN_USD","A","1999",141846.299,
"DNK","GDP","TOT","MLN_USD","A","2000",153042.813,
"DNK","GDP","TOT","MLN_USD","A","2001",157794.793,
"DNK","GDP","TOT","MLN_USD","A","2002",164720.391,
"DNK","GDP","TOT","MLN_USD","A","2003",166148.764,
"DNK","GDP","TOT","MLN_USD","A","2004",178022.993,
"DNK","GDP","TOT","MLN_USD","A","2005",185074.466,
"DNK","GDP","TOT","MLN_USD","A","2006",202995.977,
"DNK","GDP","TOT","MLN_USD","A","2007",213078.339,
"DNK","GDP","TOT","MLN_USD","A","2008",226767.494,
"DNK","GDP","TOT","MLN_USD","A","2009",222747.658,
"DNK","GDP","TOT","MLN_USD","A","2010",238526.048,
"DNK","GDP","TOT","MLN_USD","A","2011",247352.237,
"DNK","GDP","TOT","MLN_USD","A","2012",250524.599,
"DNK","GDP","TOT","MLN_USD","A","2013",262368.12,
"DNK","GDP","TOT","MLN_USD","A","2014",270330.607,
"DNK","GDP","TOT","MLN_USD","A","2015",278748.365,
"DNK","GDP","TOT","MLN_USD","A","2016",297719.06,
"DNK","GDP","TOT","MLN_USD","A","2017",319130.165,
"DNK","GDP","TOT","MLN_USD","A","2018",333035.355,
"DNK","GDP","TOT","MLN_USD","A","2019",353443.959,
"DNK","GDP","TOT","MLN_USD","A","2020",364633.902,
"DNK","GDP","TOT","MLN_USD","A","2021",409262.845,
"DNK","GDP","TOT","MLN_USD","A","2022",460165.318,
"DNK","GDP","TOT","USD_CAP","A","1966",3478.770665,
"DNK","GDP","TOT","USD_CAP","A","1967",3688.28276,
"DNK","GDP","TOT","USD_CAP","A","1968",4005.784471,
"DNK","GDP","TOT","USD_CAP","A","1969",4487.21877,
"DNK","GDP","TOT","USD_CAP","A","1970",4245.493201,
"DNK","GDP","TOT","USD_CAP","A","1971",4571.603549,
"DNK","GDP","TOT","USD_CAP","A","1972",4927.829037,
"DNK","GDP","TOT","USD_CAP","A","1973",5378.292752,
"DNK","GDP","TOT","USD_CAP","A","1974",5770.04522,
"DNK","GDP","TOT","USD_CAP","A","1975",6194.250934,
"DNK","GDP","TOT","USD_CAP","A","1976",6904.586992,
"DNK","GDP","TOT","USD_CAP","A","1977",7447.265744,
"DNK","GDP","TOT","USD_CAP","A","1978",8123.015669,
"DNK","GDP","TOT","USD_CAP","A","1979",9114.100903,
"DNK","GDP","TOT","USD_CAP","A","1980",9877.808328,
"DNK","GDP","TOT","USD_CAP","A","1981",10744.630136,
"DNK","GDP","TOT","USD_CAP","A","1982",11838.060125,
"DNK","GDP","TOT","USD_CAP","A","1983",12630.965218,
"DNK","GDP","TOT","USD_CAP","A","1984",13639.862648,
"DNK","GDP","TOT","USD_CAP","A","1985",14628.868299,
"DNK","GDP","TOT","USD_CAP","A","1986",15633.949575,
"DNK","GDP","TOT","USD_CAP","A","1987",16039.353423,
"DNK","GDP","TOT","USD_CAP","A","1988",16593.161101,
"DNK","GDP","TOT","USD_CAP","A","1989",17348.161393,
"DNK","GDP","TOT","USD_CAP","A","1990",18234.643285,
"DNK","GDP","TOT","USD_CAP","A","1991",19062.093171,
"DNK","GDP","TOT","USD_CAP","A","1992",19812.699014,
"DNK","GDP","TOT","USD_CAP","A","1993",20214.130284,
"DNK","GDP","TOT","USD_CAP","A","1994",21675.7037,
"DNK","GDP","TOT","USD_CAP","A","1995",22695.604866,
"DNK","GDP","TOT","USD_CAP","A","1996",23737.913899,
"DNK","GDP","TOT","USD_CAP","A","1997",24923.754454,
"DNK","GDP","TOT","USD_CAP","A","1998",25819.810595,
"DNK","GDP","TOT","USD_CAP","A","1999",26657.827372,
"DNK","GDP","TOT","USD_CAP","A","2000",28670.440874,
"DNK","GDP","TOT","USD_CAP","A","2001",29455.813488,
"DNK","GDP","TOT","USD_CAP","A","2002",30639.953691,
"DNK","GDP","TOT","USD_CAP","A","2003",30825.373573,
"DNK","GDP","TOT","USD_CAP","A","2004",32948.915893,
"DNK","GDP","TOT","USD_CAP","A","2005",34152.881663,
"DNK","GDP","TOT","USD_CAP","A","2006",37336.026657,
"DNK","GDP","TOT","USD_CAP","A","2007",39025.336805,
"DNK","GDP","TOT","USD_CAP","A","2008",41282.995471,
"DNK","GDP","TOT","USD_CAP","A","2009",40330.917703,
"DNK","GDP","TOT","USD_CAP","A","2010",43000.910089,
"DNK","GDP","TOT","USD_CAP","A","2011",44407.94207,
"DNK","GDP","TOT","USD_CAP","A","2012",44808.549212,
"DNK","GDP","TOT","USD_CAP","A","2013",46742.939663,
"DNK","GDP","TOT","USD_CAP","A","2014",47905.477079,
"DNK","GDP","TOT","USD_CAP","A","2015",49058.142344,
"DNK","GDP","TOT","USD_CAP","A","2016",51967.020438,
"DNK","GDP","TOT","USD_CAP","A","2017",55356.49009,
"DNK","GDP","TOT","USD_CAP","A","2018",57479.350221,
"DNK","GDP","TOT","USD_CAP","A","2019",60760.52243,
"DNK","GDP","TOT","USD_CAP","A","2020",62544.408597,
"DNK","GDP","TOT","USD_CAP","A","2021",69911.657911,
"DNK","GDP","TOT","USD_CAP","A","2022",77914.886287,
"FIN","GDP","TOT","MLN_USD","A","1970",15572.495,"E"
"FIN","GDP","TOT","MLN_USD","A","1971",16747.527,"E"
"FIN","GDP","TOT","MLN_USD","A","1972",18822.985,"E"
"FIN","GDP","TOT","MLN_USD","A","1973",21241.064,"E"
"FIN","GDP","TOT","MLN_USD","A","1974",23901.821,"E"
"FIN","GDP","TOT","MLN_USD","A","1975",26587.115,"E"
"FIN","GDP","TOT","MLN_USD","A","1976",28146.907,"E"
"FIN","GDP","TOT","MLN_USD","A","1977",29967.382,"E"
"FIN","GDP","TOT","MLN_USD","A","1978",33011.739,"E"
"FIN","GDP","TOT","MLN_USD","A","1979",38296.709,"E"
"FIN","GDP","TOT","MLN_USD","A","1980",44006.334,
"FIN","GDP","TOT","MLN_USD","A","1981",48804.14,
"FIN","GDP","TOT","MLN_USD","A","1982",53429.982,
"FIN","GDP","TOT","MLN_USD","A","1983",57253.131,
"FIN","GDP","TOT","MLN_USD","A","1984",61239.21,
"FIN","GDP","TOT","MLN_USD","A","1985",65417.914,
"FIN","GDP","TOT","MLN_USD","A","1986",68574.348,
"FIN","GDP","TOT","MLN_USD","A","1987",72782.094,
"FIN","GDP","TOT","MLN_USD","A","1988",79280.518,
"FIN","GDP","TOT","MLN_USD","A","1989",86579.816,
"FIN","GDP","TOT","MLN_USD","A","1990",90422.832,
"FIN","GDP","TOT","MLN_USD","A","1991",87978.134,
"FIN","GDP","TOT","MLN_USD","A","1992",87018.44,
"FIN","GDP","TOT","MLN_USD","A","1993",88491.359,
"FIN","GDP","TOT","MLN_USD","A","1994",93962.871,
"FIN","GDP","TOT","MLN_USD","A","1995",99978.553,
"FIN","GDP","TOT","MLN_USD","A","1996",102905.738,
"FIN","GDP","TOT","MLN_USD","A","1997",111999.412,
"FIN","GDP","TOT","MLN_USD","A","1998",121502.906,
"FIN","GDP","TOT","MLN_USD","A","1999",127934.786,
"FIN","GDP","TOT","MLN_USD","A","2000",138660.875,
"FIN","GDP","TOT","MLN_USD","A","2001",144246.877,
"FIN","GDP","TOT","MLN_USD","A","2002",148763.802,
"FIN","GDP","TOT","MLN_USD","A","2003",151454.235,
"FIN","GDP","TOT","MLN_USD","A","2004",163132.753,
"FIN","GDP","TOT","MLN_USD","A","2005",168146.753,
"FIN","GDP","TOT","MLN_USD","A","2006",181448.725,
"FIN","GDP","TOT","MLN_USD","A","2007",200161.833,
"FIN","GDP","TOT","MLN_USD","A","2008",212980.742,
"FIN","GDP","TOT","MLN_USD","A","2009",202723.117,
"FIN","GDP","TOT","MLN_USD","A","2010",208901.132,
"FIN","GDP","TOT","MLN_USD","A","2011",220471.171,
"FIN","GDP","TOT","MLN_USD","A","2012",221285.636,
"FIN","GDP","TOT","MLN_USD","A","2013",225679.983,
"FIN","GDP","TOT","MLN_USD","A","2014",228058.636,
"FIN","GDP","TOT","MLN_USD","A","2015",232867.602,
"FIN","GDP","TOT","MLN_USD","A","2016",246928.493,
"FIN","GDP","TOT","MLN_USD","A","2017",262026.563,
"FIN","GDP","TOT","MLN_USD","A","2018",273455.993,
"FIN","GDP","TOT","MLN_USD","A","2019",290269.755,
"FIN","GDP","TOT","MLN_USD","A","2020",296764.463,
"FIN","GDP","TOT","MLN_USD","A","2021",320209.564,
"FIN","GDP","TOT","MLN_USD","A","2022",348748.936,
"FIN","GDP","TOT","USD_CAP","A","1970",3380.915068,"E"
"FIN","GDP","TOT","USD_CAP","A","1971",3631.293878,"E"
"FIN","GDP","TOT","USD_CAP","A","1972",4056.677839,"E"
"FIN","GDP","TOT","USD_CAP","A","1973",4552.306851,"E"
"FIN","GDP","TOT","USD_CAP","A","1974",5095.250607,"E"
"FIN","GDP","TOT","USD_CAP","A","1975",5643.145272,"E"
"FIN","GDP","TOT","USD_CAP","A","1976",5956.135029,"E"
"FIN","GDP","TOT","USD_CAP","A","1977",6323.70001,"E"
"FIN","GDP","TOT","USD_CAP","A","1978",6946.183932,"E"
"FIN","GDP","TOT","USD_CAP","A","1979",8037.590742,"E"
"FIN","GDP","TOT","USD_CAP","A","1980",9207.30914,
"FIN","GDP","TOT","USD_CAP","A","1981",10167.529123,
"FIN","GDP","TOT","USD_CAP","A","1982",11069.212641,
"FIN","GDP","TOT","USD_CAP","A","1983",11790.669135,
"FIN","GDP","TOT","USD_CAP","A","1984",12544.391482,
"FIN","GDP","TOT","USD_CAP","A","1985",13344.603253,
"FIN","GDP","TOT","USD_CAP","A","1986",13942.976701,
"FIN","GDP","TOT","USD_CAP","A","1987",14756.816306,
"FIN","GDP","TOT","USD_CAP","A","1988",16027.598974,
"FIN","GDP","TOT","USD_CAP","A","1989",17440.136999,
"FIN","GDP","TOT","USD_CAP","A","1990",18133.890516,
"FIN","GDP","TOT","USD_CAP","A","1991",17547.546555,
"FIN","GDP","TOT","USD_CAP","A","1992",17258.714875,
"FIN","GDP","TOT","USD_CAP","A","1993",17466.318988,
"FIN","GDP","TOT","USD_CAP","A","1994",18466.456556,
"FIN","GDP","TOT","USD_CAP","A","1995",19573.701581,
"FIN","GDP","TOT","USD_CAP","A","1996",20080.735639,
"FIN","GDP","TOT","USD_CAP","A","1997",21790.616742,
"FIN","GDP","TOT","USD_CAP","A","1998",23576.774264,
"FIN","GDP","TOT","USD_CAP","A","1999",24767.163974,
"FIN","GDP","TOT","USD_CAP","A","2000",26788.160267,
"FIN","GDP","TOT","USD_CAP","A","2001",27803.946985,
"FIN","GDP","TOT","USD_CAP","A","2002",28605.122922,
"FIN","GDP","TOT","USD_CAP","A","2003",29053.181541,
"FIN","GDP","TOT","USD_CAP","A","2004",31202.469887,
"FIN","GDP","TOT","USD_CAP","A","2005",32051.762889,
"FIN","GDP","TOT","USD_CAP","A","2006",34454.688309,
"FIN","GDP","TOT","USD_CAP","A","2007",37847.076463,
"FIN","GDP","TOT","USD_CAP","A","2008",40083.701943,
"FIN","GDP","TOT","USD_CAP","A","2009",37970.952319,
"FIN","GDP","TOT","USD_CAP","A","2010",38949.385086,
"FIN","GDP","TOT","USD_CAP","A","2011",40916.647325,
"FIN","GDP","TOT","USD_CAP","A","2012",40872.854802,
"FIN","GDP","TOT","USD_CAP","A","2013",41492.918416,
"FIN","GDP","TOT","USD_CAP","A","2014",41749.864733,
"FIN","GDP","TOT","USD_CAP","A","2015",42490.211049,
"FIN","GDP","TOT","USD_CAP","A","2016",44934.488245,
"FIN","GDP","TOT","USD_CAP","A","2017",47570.270354,
"FIN","GDP","TOT","USD_CAP","A","2018",49573.255773,
"FIN","GDP","TOT","USD_CAP","A","2019",52569.862969,
"FIN","GDP","TOT","USD_CAP","A","2020",53657.667786,
"FIN","GDP","TOT","USD_CAP","A","2021",57783.914749,
"FIN","GDP","TOT","USD_CAP","A","2022",62759.620658,
"FRA","GDP","TOT","MLN_USD","A","1960",84286.645,
"FRA","GDP","TOT","MLN_USD","A","1961",89236.064,
"FRA","GDP","TOT","MLN_USD","A","1962",97734.662,
"FRA","GDP","TOT","MLN_USD","A","1963",104468.637,
"FRA","GDP","TOT","MLN_USD","A","1964",113249.46,
"FRA","GDP","TOT","MLN_USD","A","1965",122389.747,
"FRA","GDP","TOT","MLN_USD","A","1966",133414.117,
"FRA","GDP","TOT","MLN_USD","A","1967",143803.056,
"FRA","GDP","TOT","MLN_USD","A","1968",157794.703,
"FRA","GDP","TOT","MLN_USD","A","1969",179129.265,
"FRA","GDP","TOT","MLN_USD","A","1970",191729.21,
"FRA","GDP","TOT","MLN_USD","A","1971",212158.961,
"FRA","GDP","TOT","MLN_USD","A","1972",231315.077,
"FRA","GDP","TOT","MLN_USD","A","1973",259470.787,
"FRA","GDP","TOT","MLN_USD","A","1974",294983.622,
"FRA","GDP","TOT","MLN_USD","A","1975",319213.018,
"FRA","GDP","TOT","MLN_USD","A","1976",351453.264,
"FRA","GDP","TOT","MLN_USD","A","1977",386222.295,
"FRA","GDP","TOT","MLN_USD","A","1978",429835.357,
"FRA","GDP","TOT","MLN_USD","A","1979",482021.988,
"FRA","GDP","TOT","MLN_USD","A","1980",533860.718,
"FRA","GDP","TOT","MLN_USD","A","1981",590622.469,
"FRA","GDP","TOT","MLN_USD","A","1982",642824.369,
"FRA","GDP","TOT","MLN_USD","A","1983",676291.436,
"FRA","GDP","TOT","MLN_USD","A","1984",711296.538,
"FRA","GDP","TOT","MLN_USD","A","1985",745698.726,
"FRA","GDP","TOT","MLN_USD","A","1986",778496.404,
"FRA","GDP","TOT","MLN_USD","A","1987",818184.63,
"FRA","GDP","TOT","MLN_USD","A","1988",887222.023,
"FRA","GDP","TOT","MLN_USD","A","1989",962054.791,
"FRA","GDP","TOT","MLN_USD","A","1990",1027250.529,
"FRA","GDP","TOT","MLN_USD","A","1991",1073121.205,
"FRA","GDP","TOT","MLN_USD","A","1992",1115130.703,
"FRA","GDP","TOT","MLN_USD","A","1993",1134386.442,
"FRA","GDP","TOT","MLN_USD","A","1994",1185935.18,
"FRA","GDP","TOT","MLN_USD","A","1995",1236310.187,
"FRA","GDP","TOT","MLN_USD","A","1996",1275806.005,
"FRA","GDP","TOT","MLN_USD","A","1997",1333595.864,
"FRA","GDP","TOT","MLN_USD","A","1998",1405908.123,
"FRA","GDP","TOT","MLN_USD","A","1999",1470523.886,
"FRA","GDP","TOT","MLN_USD","A","2000",1589447.426,
"FRA","GDP","TOT","MLN_USD","A","2001",1687216.739,
"FRA","GDP","TOT","MLN_USD","A","2002",1762925.935,
"FRA","GDP","TOT","MLN_USD","A","2003",1753702.144,
"FRA","GDP","TOT","MLN_USD","A","2004",1822285.114,
"FRA","GDP","TOT","MLN_USD","A","2005",1926880.385,
"FRA","GDP","TOT","MLN_USD","A","2006",2065681.305,
"FRA","GDP","TOT","MLN_USD","A","2007",2184814.783,
"FRA","GDP","TOT","MLN_USD","A","2008",2259255.844,
"FRA","GDP","TOT","MLN_USD","A","2009",2243848.785,
"FRA","GDP","TOT","MLN_USD","A","2010",2334273.268,
"FRA","GDP","TOT","MLN_USD","A","2011",2446474.544,
"FRA","GDP","TOT","MLN_USD","A","2012",2474005.287,
"FRA","GDP","TOT","MLN_USD","A","2013",2608523.504,
"FRA","GDP","TOT","MLN_USD","A","2014",2662032.873,
"FRA","GDP","TOT","MLN_USD","A","2015",2718495.127,
"FRA","GDP","TOT","MLN_USD","A","2016",2864105.631,
"FRA","GDP","TOT","MLN_USD","A","2017",2983010.673,
"FRA","GDP","TOT","MLN_USD","A","2018",3125379.86,
"FRA","GDP","TOT","MLN_USD","A","2019",3452964.228,
"FRA","GDP","TOT","MLN_USD","A","2020",3344390.833,
"FRA","GDP","TOT","MLN_USD","A","2021",3648082.843,"P"
"FRA","GDP","TOT","MLN_USD","A","2022",3914760.609,"P"
"FRA","GDP","TOT","USD_CAP","A","1960",1807.175059,
"FRA","GDP","TOT","USD_CAP","A","1961",1892.960772,
"FRA","GDP","TOT","USD_CAP","A","1962",2036.181205,
"FRA","GDP","TOT","USD_CAP","A","1963",2138.997489,
"FRA","GDP","TOT","USD_CAP","A","1964",2294.496424,
"FRA","GDP","TOT","USD_CAP","A","1965",2456.145844,
"FRA","GDP","TOT","USD_CAP","A","1966",2654.479048,
"FRA","GDP","TOT","USD_CAP","A","1967",2838.087508,
"FRA","GDP","TOT","USD_CAP","A","1968",3090.801782,
"FRA","GDP","TOT","USD_CAP","A","1969",3480.062658,
"FRA","GDP","TOT","USD_CAP","A","1970",3691.07519,
"FRA","GDP","TOT","USD_CAP","A","1971",4045.823921,
"FRA","GDP","TOT","USD_CAP","A","1972",4372.02459,
"FRA","GDP","TOT","USD_CAP","A","1973",4865.107665,
"FRA","GDP","TOT","USD_CAP","A","1974",5495.019223,
"FRA","GDP","TOT","USD_CAP","A","1975",5918.805494,
"FRA","GDP","TOT","USD_CAP","A","1976",6490.484847,
"FRA","GDP","TOT","USD_CAP","A","1977",7100.196618,
"FRA","GDP","TOT","USD_CAP","A","1978",7867.543228,
"FRA","GDP","TOT","USD_CAP","A","1979",8784.319943,
"FRA","GDP","TOT","USD_CAP","A","1980",9678.929561,
"FRA","GDP","TOT","USD_CAP","A","1981",10647.601747,
"FRA","GDP","TOT","USD_CAP","A","1982",11519.117809,
"FRA","GDP","TOT","USD_CAP","A","1983",12053.601789,
"FRA","GDP","TOT","USD_CAP","A","1984",12615.890779,
"FRA","GDP","TOT","USD_CAP","A","1985",13160.240827,
"FRA","GDP","TOT","USD_CAP","A","1986",13669.102663,
"FRA","GDP","TOT","USD_CAP","A","1987",14288.190105,
"FRA","GDP","TOT","USD_CAP","A","1988",15404.76478,
"FRA","GDP","TOT","USD_CAP","A","1989",16604.901632,
"FRA","GDP","TOT","USD_CAP","A","1990",17633.385905,
"FRA","GDP","TOT","USD_CAP","A","1991",18328.913119,
"FRA","GDP","TOT","USD_CAP","A","1992",18951.915421,
"FRA","GDP","TOT","USD_CAP","A","1993",19195.980072,
"FRA","GDP","TOT","USD_CAP","A","1994",19993.849449,
"FRA","GDP","TOT","USD_CAP","A","1995",20767.851286,
"FRA","GDP","TOT","USD_CAP","A","1996",21355.26104,
"FRA","GDP","TOT","USD_CAP","A","1997",22243.280186,
"FRA","GDP","TOT","USD_CAP","A","1998",23363.2698,
"FRA","GDP","TOT","USD_CAP","A","1999",24311.403864,
"FRA","GDP","TOT","USD_CAP","A","2000",26098.015298,
"FRA","GDP","TOT","USD_CAP","A","2001",27502.391908,
"FRA","GDP","TOT","USD_CAP","A","2002",28528.156107,
